saleOrderAttributes_SK,orderDate_SK,saleDate_SK,product_SK,customer_SK,invoiceID,amt,qty,discounted,division
37,2158,4,56,37,3365,2760,11,0,TPCE
37,2158,4,4,82,2393,3122.1,11,0,TPCE
37,2158,4,4,48,14747,3406,12,0,TPCE
37,2158,4,4,41,9558,2270.6,8,0,TPCE
37,2158,4,29,37,407,8290.3,19,0,TPCE
37,2158,4,116,82,2393,9933.6,17,0,TPCE
37,2158,4,116,16,19554,10517.9,18,0,TPCE
37,2158,4,87,37,3365,4137.8,14,0,TPCE
37,2158,4,42,16,19554,5597.4,10,0,TPCE
37,2158,4,144,28,10628,3292.7,12,0,TPCE
37,2158,4,38,52,12781,2578.7,6,0,TPCE
37,2158,4,38,37,3365,8166,19,0,TPCE
37,2158,4,51,41,9558,1906.1,12,0,TPCE
37,2158,4,59,52,12781,7836.3,17,0,TPCE
37,2158,4,73,82,2393,2489.2,20,0,TPCE
37,2158,4,73,41,9558,1618,13,0,TPCE
37,2158,4,69,41,9558,3716.2,16,0,TPCE
37,2158,4,47,28,10628,5659.5,10,0,TPCE
37,2158,4,47,82,2393,5659.5,10,0,TPCE
37,2158,4,47,48,14747,5659.5,10,0,TPCE
37,2158,4,41,37,407,3032.9,13,0,TPCE
37,2158,4,7,16,19554,5364,18,0,TPCE
37,2158,4,102,52,12781,2697.4,8,0,TPCE
37,2158,4,102,71,10977,3371.7,10,0,TPCE
37,2158,4,155,37,407,6566.5,12,0,TPCE
37,2158,4,155,37,3365,10397,19,0,TPCE
37,2158,4,155,71,10977,4924.9,9,0,TPCE
37,2158,4,17,71,10977,9132.3,18,0,TPCE
37,2158,4,119,37,3365,8176.2,20,0,TPCE
37,2158,4,119,41,9558,5314.5,13,0,TPCE
37,2158,4,26,48,14747,3691.5,9,0,TPCE
37,2158,4,26,71,10977,6152.6,15,0,TPCE
37,2158,4,34,82,2393,4352.7,11,0,TPCE
37,2158,4,111,28,10628,1702.4,5,0,TPCE
37,2158,4,28,72,8113,8482.5,15,0,TPCE
37,2158,4,32,37,3365,10522.3,18,0,TPCE
37,2158,4,32,71,10977,2338.3,4,0,TPCE
37,2158,4,96,16,19554,4516.2,15,0,TPCE
37,2158,4,80,72,8113,3010.7,15,0,TPCE
37,2158,4,80,41,9558,2207.8,11,0,TPCE
37,2158,4,33,52,12781,1380.5,8,0,TPCE
37,2158,4,21,28,10628,7835.4,14,0,TPCE
37,2158,4,15,72,8113,3145,16,0,TPCE
37,2158,4,15,82,2393,1572.5,8,0,TPCE
37,2158,4,122,37,407,2475.2,5,0,TPCE
37,2158,4,52,82,2393,9851.3,19,0,TPCE
37,2158,5,61,37,13703,2309.6,14,0,TPCE
37,2158,5,4,85,8141,5676.6,20,0,TPCE
37,2158,5,4,41,17502,1135.3,4,0,TPCE
37,2158,5,29,37,13703,6108.6,14,0,TPCE
37,2158,5,29,85,19294,1745.3,4,0,TPCE
37,2158,5,116,50,10427,2337.3,4,0,TPCE
37,2158,5,116,85,8141,9933.6,17,0,TPCE
37,2158,5,42,37,13703,3918.2,7,0,TPCE
37,2158,5,42,85,19294,2798.7,5,0,TPCE
37,2158,5,135,37,13703,5314.5,15,0,TPCE
37,2158,5,51,50,10427,2700.3,17,0,TPCE
37,2158,5,51,85,8141,1747.2,11,0,TPCE
37,2158,5,94,78,17312,4614.6,16,0,TPCE
37,2158,5,95,78,17312,4614.6,16,0,TPCE
37,2158,5,73,28,1891,1618,13,0,TPCE
37,2158,5,73,37,13703,1120.1,9,0,TPCE
37,2158,5,73,41,17502,1493.5,12,0,TPCE
37,2158,5,154,28,1891,9772.2,20,0,TPCE
37,2158,5,154,50,10427,2931.7,6,0,TPCE
37,2158,5,7,50,10427,5066,17,0,TPCE
37,2158,5,130,28,1891,565,2,0,TPCE
37,2158,5,130,85,19294,2825.1,10,0,TPCE
37,2158,5,26,78,17312,6562.7,16,0,TPCE
37,2158,5,32,36,19768,40919.9,70,0,TPCE
37,2158,5,138,50,10427,1587,7,0,TPCE
37,2158,5,80,41,17502,1605.7,8,0,TPCE
37,2158,5,33,85,8141,1207.9,7,0,TPCE
37,2158,5,33,41,17502,345.1,2,0,TPCE
37,2158,5,122,28,1891,2475.2,5,0,TPCE
37,2158,5,122,50,10427,7920.6,16,0,TPCE
37,2158,6,139,44,5524,4078.2,8,0,TPCE
37,2158,6,4,85,16340,4825.1,17,0,TPCE
37,2158,6,4,44,5524,3406,12,0,TPCE
37,2158,6,104,85,16340,1389.1,4,0,TPCE
37,2158,6,104,44,5524,5556.5,16,0,TPCE
37,2158,6,87,25,15632,5911.2,20,0,TPCE
37,2158,6,59,89,17717,1843.8,4,0,TPCE
37,2158,6,90,89,17717,5474.9,12,0,TPCE
37,2158,6,102,85,16340,3034.5,9,0,TPCE
37,2158,6,26,25,15632,4922,12,0,TPCE
37,2158,6,111,25,15632,6128.6,18,0,TPCE
37,2158,6,111,85,16340,1702.4,5,0,TPCE
37,2158,6,96,25,15632,1204.3,4,0,TPCE
37,2158,6,96,85,16340,4817.3,16,0,TPCE
37,2158,6,21,85,16340,5596.7,10,0,TPCE
37,2158,6,16,85,16340,9900,20,0,TPCE
37,2158,6,52,89,17717,10369.8,20,0,TPCE
37,2158,6,118,44,5524,2547.9,18,0,TPCE
37,2158,6,99,44,5524,2812.3,8,0,TPCE
37,2158,7,123,37,8812,1737.5,7,0,TPCE
37,2158,7,56,37,8812,1254.5,5,0,TPCE
37,2158,7,56,92,13085,2258.2,9,0,TPCE
37,2158,7,104,72,5815,5209.2,15,0,TPCE
37,2158,7,87,72,5815,886.7,3,0,TPCE
37,2158,7,42,96,5787,5597.4,10,0,TPCE
37,2158,7,135,37,8812,4251.6,12,0,TPCE
37,2158,7,144,51,5527,3567.1,13,0,TPCE
37,2158,7,38,82,18052,3008.5,7,0,TPCE
37,2158,7,38,37,8812,3868.1,9,0,TPCE
37,2158,7,58,72,5815,5159.3,12,0,TPCE
37,2158,7,59,51,5527,7836.3,17,0,TPCE
37,2158,7,90,92,13085,9124.8,20,0,TPCE
37,2158,7,73,96,5787,622.3,5,0,TPCE
37,2158,7,73,82,3119,1866.9,15,0,TPCE
37,2158,7,69,92,13085,2787.1,12,0,TPCE
37,2158,7,154,96,5787,5374.7,11,0,TPCE
37,2158,7,154,82,3119,2931.7,6,0,TPCE
37,2158,7,23,82,18052,2313.4,8,0,TPCE
37,2158,7,155,75,105,8208.1,15,0,TPCE
37,2158,7,119,82,18052,5723.3,14,0,TPCE
37,2158,7,34,82,3119,4352.7,11,0,TPCE
37,2158,7,34,51,5527,7122.6,18,0,TPCE
37,2158,7,28,37,8812,9048,16,0,TPCE
37,2158,7,96,51,5527,2709.7,9,0,TPCE
37,2158,7,33,72,5815,3278.6,19,0,TPCE
37,2158,7,33,82,3119,2933.5,17,0,TPCE
37,2158,7,21,92,13085,10633.7,19,0,TPCE
37,2158,7,16,96,5787,2475,5,0,TPCE
37,2158,7,122,51,5527,990.1,2,0,TPCE
37,2158,7,52,96,5787,8295.8,16,0,TPCE
37,2158,7,118,75,105,707.8,5,0,TPCE
37,2158,7,118,37,8812,1557,11,0,TPCE
37,2158,7,99,75,105,5273.1,15,0,TPCE
37,2158,7,99,96,5787,5976.2,17,0,TPCE
37,2158,7,99,51,5527,2460.8,7,0,TPCE
37,2158,8,104,44,5495,6598.3,19,0,TPCE
37,2158,8,116,98,11854,2337.3,4,0,TPCE
37,2158,8,87,98,11854,3251.2,11,0,TPCE
37,2158,8,87,44,3594,591.1,2,0,TPCE
37,2158,8,51,68,10408,953,6,0,TPCE
37,2158,8,94,44,3594,3749.3,13,0,TPCE
37,2158,8,95,44,3594,3749.3,13,0,TPCE
37,2158,8,90,44,5495,7756.1,17,0,TPCE
37,2158,8,73,44,3594,1991.4,16,0,TPCE
37,2158,8,41,44,5495,1633.1,7,0,TPCE
37,2158,8,7,44,3594,5066,17,0,TPCE
37,2158,8,102,98,11854,3034.5,9,0,TPCE
37,2158,8,119,98,11854,5723.3,14,0,TPCE
37,2158,8,119,44,5495,5314.5,13,0,TPCE
37,2158,8,19,44,3594,9226.8,20,0,TPCE
37,2158,8,21,68,10408,10633.7,19,0,TPCE
37,2158,9,61,86,19168,1154.8,7,0,TPCE
37,2158,9,123,29,8927,1985.7,8,0,TPCE
37,2158,9,87,78,12361,4433.4,15,0,TPCE
37,2158,9,87,66,6664,2660,9,0,TPCE
37,2158,9,135,70,5183,3543,10,0,TPCE
37,2158,9,135,86,19168,6023.1,17,0,TPCE
37,2158,9,144,35,7862,4939,18,0,TPCE
37,2158,9,144,41,7627,4939,18,0,TPCE
37,2158,9,94,86,19168,2018.9,7,0,TPCE
37,2158,9,95,86,19168,2018.9,7,0,TPCE
37,2158,9,90,48,14842,6387.4,14,0,TPCE
37,2158,9,73,71,149,1244.6,10,0,TPCE
37,2158,9,47,41,7627,9055.2,16,0,TPCE
37,2158,9,154,78,12361,977.2,2,0,TPCE
37,2158,9,154,86,19168,977.2,2,0,TPCE
37,2158,9,7,48,14842,3874,13,0,TPCE
37,2158,9,23,78,12361,578.3,2,0,TPCE
37,2158,9,130,35,7862,3390.1,12,0,TPCE
37,2158,9,130,48,14842,5367.7,19,0,TPCE
37,2158,9,155,70,5183,4924.9,9,0,TPCE
37,2158,9,155,66,6664,4377.7,8,0,TPCE
37,2158,9,17,70,5183,2029.4,4,0,TPCE
37,2158,9,17,86,19168,1014.7,2,0,TPCE
37,2158,9,48,35,7862,4816.4,17,0,TPCE
37,2158,9,48,48,14842,3966.5,14,0,TPCE
37,2158,9,119,66,6664,817.6,2,0,TPCE
37,2158,9,34,66,6664,7122.6,18,0,TPCE
37,2158,9,19,35,7862,6458.8,14,0,TPCE
37,2158,9,19,66,6664,7381.4,16,0,TPCE
37,2158,9,32,48,14842,7599.4,13,0,TPCE
37,2158,9,138,70,5183,1360.3,6,0,TPCE
37,2158,9,138,41,7627,2947.4,13,0,TPCE
37,2158,9,80,86,19168,3211.4,16,0,TPCE
37,2158,9,33,29,8927,3278.6,19,0,TPCE
37,2158,9,21,48,14842,7275.7,13,0,TPCE
37,2158,9,21,71,149,10074.1,18,0,TPCE
37,2158,9,122,41,7627,4950.4,10,0,TPCE
37,2158,9,118,35,7862,1415.5,10,0,TPCE
37,2158,9,118,71,149,849.3,6,0,TPCE
37,2158,9,99,48,14842,5624.6,16,0,TPCE
37,2158,9,99,29,8927,3515.4,10,0,TPCE
37,2158,10,61,92,5686,2639.5,16,0,TPCE
37,2158,10,56,78,11198,501.8,2,0,TPCE
37,2158,10,4,75,5358,2554.5,9,0,TPCE
37,2158,10,4,92,5686,5108.9,18,0,TPCE
37,2158,10,4,83,4106,3406,12,0,TPCE
37,2158,10,29,83,4106,6544.9,15,0,TPCE
37,2158,10,87,63,7072,591.1,2,0,TPCE
37,2158,10,135,92,5686,2834.4,8,0,TPCE
37,2158,10,144,83,4106,5487.8,20,0,TPCE
37,2158,10,51,37,15795,1906.1,12,0,TPCE
37,2158,10,51,36,7433,476.5,3,0,TPCE
37,2158,10,59,63,7072,921.9,2,0,TPCE
37,2158,10,59,92,5686,7375.4,16,0,TPCE
37,2158,10,69,75,5358,3251.6,14,0,TPCE
37,2158,10,47,92,5686,5659.5,10,0,TPCE
37,2158,10,154,83,4106,9283.6,19,0,TPCE
37,2158,10,7,37,15795,2086,7,0,TPCE
37,2158,10,23,78,11198,3759.2,13,0,TPCE
37,2158,10,23,36,7433,4337.6,15,0,TPCE
37,2158,10,102,50,13328,3708.9,11,0,TPCE
37,2158,10,155,63,7072,2188.8,4,0,TPCE
37,2158,10,155,50,13328,6019.3,11,0,TPCE
37,2158,10,119,50,13328,4905.7,12,0,TPCE
37,2158,10,119,36,7433,4088.1,10,0,TPCE
37,2158,10,111,50,13328,681,2,0,TPCE
37,2158,10,138,75,5358,1587,7,0,TPCE
37,2158,10,96,50,13328,1505.4,5,0,TPCE
37,2158,10,80,75,5358,2809.9,14,0,TPCE
37,2158,10,80,36,7433,3010.7,15,0,TPCE
37,2158,10,33,75,5358,2761,16,0,TPCE
37,2158,10,33,83,4106,1898.2,11,0,TPCE
37,2158,10,16,83,4106,4950,10,0,TPCE
37,2158,10,15,75,5358,3538.1,18,0,TPCE
37,2158,10,122,78,11198,8415.7,17,0,TPCE
37,2158,10,52,75,5358,6221.9,12,0,TPCE
37,2158,10,52,78,11198,7777.4,15,0,TPCE
37,2158,10,52,83,4106,9332.8,18,0,TPCE
37,2158,10,118,50,13328,283.1,2,0,TPCE
37,2158,10,118,83,4106,1698.6,12,0,TPCE
37,2158,11,61,28,12827,329.9,2,0,TPCE
37,2158,11,61,51,9949,2969.5,18,0,TPCE
37,2158,11,139,71,2389,7136.9,14,0,TPCE
37,2158,11,29,51,9949,4363.3,10,0,TPCE
37,2158,11,42,70,15780,8396.1,15,0,TPCE
37,2158,11,42,63,464,5597.4,10,0,TPCE
37,2158,11,135,16,13230,7086,20,0,TPCE
37,2158,11,144,70,15780,1372,5,0,TPCE
37,2158,11,144,71,2389,1920.7,7,0,TPCE
37,2158,11,51,89,11038,2859.1,18,0,TPCE
37,2158,11,154,70,15780,2443.1,5,0,TPCE
37,2158,11,41,70,15780,2333,10,0,TPCE
37,2158,11,41,63,464,699.9,3,0,TPCE
37,2158,11,7,89,11038,2682,9,0,TPCE
37,2158,11,130,16,13230,1130,4,0,TPCE
37,2158,11,102,89,11038,1011.5,3,0,TPCE
37,2158,11,102,70,15780,1348.7,4,0,TPCE
37,2158,11,102,51,9949,4720.4,14,0,TPCE
37,2158,11,17,70,15780,8625,17,0,TPCE
37,2158,11,48,16,13230,3966.5,14,0,TPCE
37,2158,11,119,63,464,4088.1,10,0,TPCE
37,2158,11,34,92,11375,1187.1,3,0,TPCE
37,2158,11,19,70,15780,5074.7,11,0,TPCE
37,2158,11,19,16,13230,8304.1,18,0,TPCE
37,2158,11,138,92,11375,2947.4,13,0,TPCE
37,2158,11,96,16,13230,5419.4,18,0,TPCE
37,2158,11,33,70,15780,690.2,4,0,TPCE
37,2158,11,21,16,13230,6716,12,0,TPCE
37,2158,11,15,16,13230,982.8,5,0,TPCE
37,2158,11,122,70,15780,8415.7,17,0,TPCE
37,2158,11,122,16,13230,6435.5,13,0,TPCE
37,2158,11,122,51,9949,7425.6,15,0,TPCE
37,2158,11,122,92,11375,4455.4,9,0,TPCE
37,2158,12,61,59,17038,329.9,2,0,TPCE
37,2158,12,61,97,9601,2639.5,16,0,TPCE
37,2158,12,139,59,17038,8666.3,17,0,TPCE
37,2158,12,123,75,7804,4467.8,18,0,TPCE
37,2158,12,123,40,5253,3723.2,15,0,TPCE
37,2158,12,4,82,16994,1703,6,0,TPCE
37,2158,12,4,40,2558,1986.8,7,0,TPCE
37,2158,12,4,40,5253,3689.8,13,0,TPCE
37,2158,12,87,75,7804,1477.8,5,0,TPCE
37,2158,12,87,85,1310,3546.7,12,0,TPCE
37,2158,12,42,59,17038,10635.1,19,0,TPCE
37,2158,12,135,82,16994,2480.1,7,0,TPCE
37,2158,12,144,40,2558,4664.6,17,0,TPCE
37,2158,12,51,59,17038,3018,19,0,TPCE
37,2158,12,59,40,2558,6914.4,15,0,TPCE
37,2158,12,94,70,18252,2307.3,8,0,TPCE
37,2158,12,95,70,18252,2307.3,8,0,TPCE
37,2158,12,90,70,18252,5474.9,12,0,TPCE
37,2158,12,47,59,17038,7923.3,14,0,TPCE
37,2158,12,7,70,18252,4470,15,0,TPCE
37,2158,12,130,75,7804,5650.2,20,0,TPCE
37,2158,12,130,85,1310,2542.6,9,0,TPCE
37,2158,12,102,82,16994,3371.7,10,0,TPCE
37,2158,12,155,75,7804,8208.1,15,0,TPCE
37,2158,12,17,40,5253,8117.6,16,0,TPCE
37,2158,12,48,85,1310,5666.4,20,0,TPCE
37,2158,12,111,59,17038,1702.4,5,0,TPCE
37,2158,12,19,59,17038,6458.8,14,0,TPCE
37,2158,12,19,40,5253,922.7,2,0,TPCE
37,2158,12,32,97,9601,11691.4,20,0,TPCE
37,2158,12,138,59,17038,3627.5,16,0,TPCE
37,2158,12,96,85,1310,5720.5,19,0,TPCE
37,2158,12,21,82,16994,4477.4,8,0,TPCE
37,2158,12,21,97,9601,4477.4,8,0,TPCE
37,2158,12,16,59,17038,2475,5,0,TPCE
37,2158,12,16,85,1310,9405,19,0,TPCE
37,2158,12,15,40,5253,2948.4,15,0,TPCE
37,2158,12,122,75,7804,5445.4,11,0,TPCE
37,2158,12,122,82,16994,4455.4,9,0,TPCE
37,2158,12,52,40,2558,6740.4,13,0,TPCE
37,2158,12,52,40,5253,5184.9,10,0,TPCE
37,2158,12,118,19,9072,1698.6,12,0,TPCE
37,2158,12,99,97,9601,2812.3,8,0,TPCE
37,2158,13,123,82,19392,992.8,4,0,TPCE
37,2158,13,4,40,10480,1986.8,7,0,TPCE
37,2158,13,104,36,14125,6945.6,20,0,TPCE
37,2158,13,29,59,9631,6981.3,16,0,TPCE
37,2158,13,87,41,1072,3842.3,13,0,TPCE
37,2158,13,135,40,10480,7086,20,0,TPCE
37,2158,13,144,59,9631,1646.3,6,0,TPCE
37,2158,13,144,36,14125,823.2,3,0,TPCE
37,2158,13,38,36,14125,8595.8,20,0,TPCE
37,2158,13,59,40,10480,9219.2,20,0,TPCE
37,2158,13,94,36,14125,865.2,3,0,TPCE
37,2158,13,95,36,14125,865.2,3,0,TPCE
37,2158,13,90,72,8728,6387.4,14,0,TPCE
37,2158,13,73,72,8728,2115.8,17,0,TPCE
37,2158,13,69,59,9631,929,4,0,TPCE
37,2158,13,154,59,9631,1465.8,3,0,TPCE
37,2158,13,154,82,19392,4397.5,9,0,TPCE
37,2158,13,41,41,1072,4666,20,0,TPCE
37,2158,13,7,40,10480,3576,12,0,TPCE
37,2158,13,155,40,10480,8208.1,15,0,TPCE
37,2158,13,17,36,14125,7610.2,15,0,TPCE
37,2158,13,119,59,9631,6541,16,0,TPCE
37,2158,13,26,41,1072,6562.7,16,0,TPCE
37,2158,13,28,82,19392,1131,2,0,TPCE
37,2158,13,138,82,19392,3400.8,15,0,TPCE
37,2158,13,138,41,1072,3400.8,15,0,TPCE
37,2158,13,80,41,1072,2007.1,10,0,TPCE
37,2158,13,21,40,10480,5037,9,0,TPCE
37,2158,13,16,40,10480,8415,17,0,TPCE
37,2158,13,15,41,1072,3341.5,17,0,TPCE
37,2158,13,52,59,9631,5184.9,10,0,TPCE
37,2158,13,99,40,10480,1054.6,3,0,TPCE
37,2158,13,99,36,14125,2812.3,8,0,TPCE
37,2158,14,61,75,1866,494.9,3,0,TPCE
37,2158,14,139,92,4140,1529.3,3,0,TPCE
37,2158,14,123,70,19629,2482.1,10,0,TPCE
37,2158,14,56,75,1866,4516.4,18,0,TPCE
37,2158,14,116,92,4140,8180.6,14,0,TPCE
37,2158,14,144,70,19629,4939,18,0,TPCE
37,2158,14,38,70,19629,4727.7,11,0,TPCE
37,2158,14,58,8,10732,5589.2,13,0,TPCE
37,2158,14,58,96,5769,3869.5,9,0,TPCE
37,2158,14,90,92,4140,8212.3,18,0,TPCE
37,2158,14,69,49,10068,2090.3,9,0,TPCE
37,2158,14,47,70,19629,2263.8,4,0,TPCE
37,2158,14,154,75,1866,9772.2,20,0,TPCE
37,2158,14,154,8,10732,7329.1,15,0,TPCE
37,2158,14,154,92,4140,977.2,2,0,TPCE
37,2158,14,41,8,10732,2799.6,12,0,TPCE
37,2158,14,41,49,10068,4199.4,18,0,TPCE
37,2158,14,130,92,4140,2542.6,9,0,TPCE
37,2158,14,102,70,19629,2023,6,0,TPCE
37,2158,14,155,28,13990,5472.1,10,0,TPCE
37,2158,14,155,92,4140,2736.1,5,0,TPCE
37,2158,14,48,96,5769,1983.2,7,0,TPCE
37,2158,14,119,96,5769,4496.9,11,0,TPCE
37,2158,14,32,96,5769,7599.4,13,0,TPCE
37,2158,14,138,49,10068,3400.8,15,0,TPCE
37,2158,14,96,96,5769,2107.6,7,0,TPCE
37,2158,14,33,92,4140,1207.9,7,0,TPCE
37,2158,14,21,96,5769,9514.4,17,0,TPCE
37,2158,14,21,92,4140,3917.7,7,0,TPCE
37,2158,14,99,49,10068,4218.5,12,0,TPCE
37,2158,15,56,86,11753,501.8,2,0,TPCE
37,2158,15,56,71,13448,4767.3,19,0,TPCE
37,2158,15,4,71,13448,5392.8,19,0,TPCE
37,2158,15,42,96,12530,8955.8,16,0,TPCE
37,2158,15,42,70,17432,3918.2,7,0,TPCE
37,2158,15,135,70,17432,3188.7,9,0,TPCE
37,2158,15,38,71,13448,8595.8,20,0,TPCE
37,2158,15,51,28,16214,1429.6,9,0,TPCE
37,2158,15,51,86,11753,2541.4,16,0,TPCE
37,2158,15,90,28,16214,9124.8,20,0,TPCE
37,2158,15,90,86,11753,6843.6,15,0,TPCE
37,2158,15,69,13,3026,3019.4,13,0,TPCE
37,2158,15,47,70,17432,7923.3,14,0,TPCE
37,2158,15,41,70,17432,3966.1,17,0,TPCE
37,2158,15,7,96,12530,3278,11,0,TPCE
37,2158,15,7,48,12985,4172,14,0,TPCE
37,2158,15,7,71,13448,2980,10,0,TPCE
37,2158,15,102,13,3026,5731.9,17,0,TPCE
37,2158,15,102,86,11753,6069.1,18,0,TPCE
37,2158,15,48,70,17432,5666.4,20,0,TPCE
37,2158,15,48,13,3026,2833.2,10,0,TPCE
37,2158,15,119,96,12530,6949.8,17,0,TPCE
37,2158,15,119,71,13448,5723.3,14,0,TPCE
37,2158,15,138,28,16214,3174.1,14,0,TPCE
37,2158,15,96,96,12530,2107.6,7,0,TPCE
37,2158,15,33,70,17432,1553,9,0,TPCE
37,2158,15,33,71,13448,1725.6,10,0,TPCE
37,2158,15,122,86,11753,5940.5,12,0,TPCE
37,2158,15,52,28,16214,4666.4,9,0,TPCE
37,2158,15,118,28,16214,2264.8,16,0,TPCE
37,2158,15,118,96,12530,2831,20,0,TPCE
37,2158,15,99,28,16214,2460.8,7,0,TPCE
37,2158,15,99,13,3026,1054.6,3,0,TPCE
37,2158,16,61,25,11150,2474.6,15,0,TPCE
37,2158,16,61,70,16587,989.8,6,0,TPCE
37,2158,16,61,51,19186,1484.7,9,0,TPCE
37,2158,16,139,89,11096,10195.6,20,0,TPCE
37,2158,16,123,63,14954,1737.5,7,0,TPCE
37,2158,16,56,25,11150,1756.4,7,0,TPCE
37,2158,16,104,61,13902,3472.8,10,0,TPCE
37,2158,16,104,63,14954,4514.6,13,0,TPCE
37,2158,16,29,90,6929,1745.3,4,0,TPCE
37,2158,16,87,63,14954,2364.5,8,0,TPCE
37,2158,16,42,49,10735,7836.4,14,0,TPCE
37,2158,16,42,51,19186,2239,4,0,TPCE
37,2158,16,135,51,19186,4251.6,12,0,TPCE
37,2158,16,144,70,16587,5487.8,20,0,TPCE
37,2158,16,144,51,19186,3018.3,11,0,TPCE
37,2158,16,38,25,11150,3438.3,8,0,TPCE
37,2158,16,38,90,6929,859.6,2,0,TPCE
37,2158,16,58,70,16587,1289.8,3,0,TPCE
37,2158,16,59,59,17794,3687.7,8,0,TPCE
37,2158,16,59,44,17869,921.9,2,0,TPCE
37,2158,16,59,92,17736,1382.9,3,0,TPCE
37,2158,16,94,63,14954,5479.8,19,0,TPCE
37,2158,16,94,49,10735,4326.1,15,0,TPCE
37,2158,16,95,63,14954,5479.8,19,0,TPCE
37,2158,16,95,49,10735,4326.1,15,0,TPCE
37,2158,16,73,89,11096,248.9,2,0,TPCE
37,2158,16,73,51,19186,1618,13,0,TPCE
37,2158,16,73,92,17736,1369.1,11,0,TPCE
37,2158,16,69,51,19186,696.8,3,0,TPCE
37,2158,16,69,92,17736,4645.2,20,0,TPCE
37,2158,16,47,89,11096,6225.4,11,0,TPCE
37,2158,16,47,25,11150,8489.2,15,0,TPCE
37,2158,16,47,90,6929,7923.3,14,0,TPCE
37,2158,16,47,44,17869,1697.8,3,0,TPCE
