saleOrderAttributes_SK,orderDate_SK,saleDate_SK,product_SK,customer_SK,invoiceID,amt,qty,discounted,division
37,2158,2,75,100,47670,50876.3,156,0,TPCW
37,2158,2,75,78,14700,61638.6,189,0,TPCW
37,2158,2,132,5,52963,55807.4,110,0,TPCW
37,2158,2,152,67,23930,5567.2,28,0,TPCW
37,2158,2,67,29,18753,9631.2,80,0,TPCW
37,2158,2,121,79,52880,32156.4,101,0,TPCW
37,2158,2,3,16,39201,19428.5,144,0,TPCW
37,2158,2,70,21,29023,23343.8,86,0,TPCW
37,2158,2,117,21,29023,16123.1,104,0,TPCW
37,2158,2,117,26,39716,7131.4,46,0,TPCW
37,2158,2,98,14,52272,5140.4,42,0,TPCW
37,2158,2,91,7,21837,8641.1,84,0,TPCW
37,2158,2,50,55,13607,5287.7,32,0,TPCW
37,2158,2,149,74,38771,22219.2,96,0,TPCW
37,2158,2,143,5,52963,12076,93,0,TPCW
37,2158,2,101,78,14700,13469,36,0,TPCW
37,2158,3,123,100,45605,30778,124,0,TPCW
37,2158,3,29,33,12268,34033.7,78,0,TPCW
37,2158,3,58,42,38110,83838.3,195,0,TPCW
37,2158,3,51,24,1246,24461.4,154,0,TPCW
37,2158,3,51,85,43531,19378.5,122,0,TPCW
37,2158,3,90,64,34630,18705.8,41,0,TPCW
37,2158,3,90,30,16612,32393,71,0,TPCW
37,2158,3,7,64,34630,26224,88,0,TPCW
37,2158,3,155,55,35884,23530,43,0,TPCW
37,2158,3,17,64,34630,18264.6,36,0,TPCW
37,2158,3,19,16,19183,81195.8,176,0,TPCW
37,2158,3,80,42,38110,21476,107,0,TPCW
37,2158,3,80,62,42806,14852.5,74,0,TPCW
37,2158,3,21,42,38110,10074.1,18,0,TPCW
37,2158,3,16,101,29480,94050,190,0,TPCW
37,2158,3,15,78,49134,27715,141,0,TPCW
37,2158,3,52,18,55074,67922.2,131,0,TPCW
37,2158,3,150,62,42806,94246.5,166,0,TPCW
37,2158,3,77,2,11275,110411.4,191,0,TPCW
37,2158,3,152,43,54508,37181.2,187,0,TPCW
37,2158,3,13,69,15395,55465.8,95,0,TPCW
37,2158,3,84,42,38110,35749.6,84,0,TPCW
37,2158,3,85,79,19397,47072.9,148,0,TPCW
37,2158,3,85,30,16612,21310,67,0,TPCW
37,2158,3,141,24,1246,20056.3,42,0,TPCW
37,2158,3,146,11,32615,24027.8,108,0,TPCW
37,2158,3,126,15,53707,37030.6,91,0,TPCW
37,2158,3,9,78,49134,19831.3,119,0,TPCW
37,2158,3,12,78,49134,35682.5,71,0,TPCW
37,2158,3,10,59,43205,79329.6,140,0,TPCW
37,2158,3,10,29,17027,7933,14,0,TPCW
37,2158,3,53,64,34630,18854.9,176,0,TPCW
37,2158,3,108,69,15395,101635.2,192,0,TPCW
37,2158,3,108,14,27368,96871.1,183,0,TPCW
37,2158,3,86,79,19397,54706.3,172,0,TPCW
37,2158,3,153,21,37217,9868,20,0,TPCW
37,2158,3,81,101,29480,53767.9,193,0,TPCW
37,2158,4,61,13,14697,17651.8,107,0,TPCW
37,2158,4,139,24,9642,95838.6,188,0,TPCW
37,2158,4,4,37,5136,13907.7,49,0,TPCW
37,2158,4,29,93,34397,37960.7,87,0,TPCW
37,2158,4,87,85,18294,59112,200,0,TPCW
37,2158,4,58,101,36738,31385.6,73,0,TPCW
37,2158,4,51,30,52795,17948.9,113,0,TPCW
37,2158,4,59,29,33395,57620,125,0,TPCW
37,2158,4,59,2,796,7836.3,17,0,TPCW
37,2158,4,73,59,48438,22527.3,181,0,TPCW
37,2158,4,73,60,8653,9707.9,78,0,TPCW
37,2158,4,73,24,9642,11948.2,96,0,TPCW
37,2158,4,73,26,19431,15557.5,125,0,TPCW
37,2158,4,23,14,23741,29206.2,101,0,TPCW
37,2158,4,34,4,54925,73600.2,186,0,TPCW
37,2158,4,96,76,30570,7828.1,26,0,TPCW
37,2158,4,80,9,46848,23884.5,119,0,TPCW
37,2158,4,15,4,54925,39115.4,199,0,TPCW
37,2158,4,118,21,29176,21657.2,153,0,TPCW
37,2158,4,99,14,23741,23904.7,68,0,TPCW
37,2158,4,105,59,48438,41819.4,84,0,TPCW
37,2158,4,77,62,4861,101162.2,175,0,TPCW
37,2158,4,75,76,30570,12719.1,39,0,TPCW
37,2158,4,2,62,4861,2421.2,12,0,TPCW
37,2158,4,24,4,54925,43555.8,188,0,TPCW
37,2158,4,142,16,54349,61950,168,0,TPCW
37,2158,4,72,85,18294,80978.7,159,0,TPCW
37,2158,4,37,42,32376,4284.3,15,0,TPCW
37,2158,4,152,76,30570,26046.7,131,0,TPCW
37,2158,4,13,69,24041,11093.1,19,0,TPCW
37,2158,4,67,15,21441,4093.3,34,0,TPCW
37,2158,4,65,67,44304,35712,180,0,TPCW
37,2158,4,35,62,4861,14943.5,50,0,TPCW
37,2158,4,35,101,36738,58578.5,196,0,TPCW
37,2158,4,91,59,48438,6686.6,65,0,TPCW
37,2158,4,76,29,33395,93561.6,192,0,TPCW
37,2158,4,146,2,796,37376.6,168,0,TPCW
37,2158,4,149,5,38475,5554.8,24,0,TPCW
37,2158,4,112,64,40321,77306.8,157,0,TPCW
37,2158,4,12,14,23741,74380.4,148,0,TPCW
37,2158,4,10,67,44304,92362.3,163,0,TPCW
37,2158,4,55,80,42779,10885.6,20,0,TPCW
37,2158,4,53,18,40788,9320.3,87,0,TPCW
37,2158,4,8,55,12907,15671.6,116,0,TPCW
37,2158,4,95,16,54349,35762.8,124,0,TPCW
37,2158,4,153,11,46778,75490.2,153,0,TPCW
37,2158,4,82,10,5796,22284.6,77,0,TPCW
37,2158,4,81,62,4861,28137.6,101,0,TPCW
37,2158,5,139,33,41234,82584.4,162,0,TPCW
37,2158,5,56,59,54026,44662,178,0,TPCW
37,2158,5,56,7,20274,44411.1,177,0,TPCW
37,2158,5,104,59,54026,64246.8,185,0,TPCW
37,2158,5,29,9,15052,37524.4,86,0,TPCW
37,2158,5,29,29,1226,78103.1,179,0,TPCW
37,2158,5,51,67,8223,9212.7,58,0,TPCW
37,2158,5,51,33,41234,29067.7,183,0,TPCW
37,2158,5,94,31,1168,22496,78,0,TPCW
37,2158,5,154,55,10070,67916.8,139,0,TPCW
37,2158,5,23,59,54026,28049.5,97,0,TPCW
37,2158,5,155,5,18478,11491.4,21,0,TPCW
37,2158,5,119,26,41697,60503.9,148,0,TPCW
37,2158,5,111,71,40853,36431.4,107,0,TPCW
37,2158,5,19,101,12553,71507.7,155,0,TPCW
37,2158,5,19,26,41697,54899.5,119,0,TPCW
37,2158,5,33,29,1226,7765.2,45,0,TPCW
37,2158,5,21,76,8490,35259.2,63,0,TPCW
37,2158,5,122,71,40853,65345.3,132,0,TPCW
37,2158,5,122,10,13655,53464.3,108,0,TPCW
37,2158,5,118,55,10070,25620.5,181,0,TPCW
37,2158,5,99,58,44114,14764.7,42,0,TPCW
37,2158,5,77,37,27611,77461.4,134,0,TPCW
37,2158,5,2,21,6708,7869,39,0,TPCW
37,2158,5,67,74,12586,23596.4,196,0,TPCW
37,2158,5,65,64,16514,15475.2,78,0,TPCW
37,2158,5,63,18,16323,49672.3,85,0,TPCW
37,2158,5,121,74,12586,16874.1,53,0,TPCW
37,2158,5,148,7,20274,12950.1,26,0,TPCW
37,2158,5,85,26,41697,46118.7,145,0,TPCW
37,2158,5,76,18,16323,39958.6,82,0,TPCW
37,2158,5,146,21,6708,38266.6,172,0,TPCW
37,2158,5,149,58,44114,11572.5,50,0,TPCW
37,2158,5,143,4,43020,4414.9,34,0,TPCW
37,2158,5,143,79,42606,13244.7,102,0,TPCW
37,2158,5,143,58,44114,2207.4,17,0,TPCW
37,2158,5,10,11,15318,79896.2,141,0,TPCW
37,2158,5,55,2,44245,56060.8,103,0,TPCW
37,2158,5,53,67,8223,9213.2,86,0,TPCW
37,2158,5,8,93,25193,6619.9,49,0,TPCW
37,2158,6,56,58,44015,41651.1,166,0,TPCW
37,2158,6,4,69,17583,33775.8,119,0,TPCW
37,2158,6,115,60,51638,72456.9,124,0,TPCW
37,2158,6,115,58,44015,108101.1,185,0,TPCW
37,2158,6,87,80,28626,33989.4,115,0,TPCW
37,2158,6,38,11,11315,73064.3,170,0,TPCW
37,2158,6,59,74,37860,46557,101,0,TPCW
37,2158,6,90,79,36692,84404.4,185,0,TPCW
37,2158,6,73,58,44015,5351.8,43,0,TPCW
37,2158,6,7,55,36049,42912,144,0,TPCW
37,2158,6,23,78,47770,31808.7,110,0,TPCW
37,2158,6,23,29,36215,32965.4,114,0,TPCW
37,2158,6,155,62,42914,8208.1,15,0,TPCW
37,2158,6,155,7,20948,94120.1,172,0,TPCW
37,2158,6,155,30,18172,27360.5,50,0,TPCW
37,2158,6,48,30,18172,13032.7,46,0,TPCW
37,2158,6,119,30,18172,76856.3,188,0,TPCW
37,2158,6,111,79,36692,47667.2,140,0,TPCW
37,2158,6,138,14,46924,7481.8,33,0,TPCW
37,2158,6,33,62,42914,29507.8,171,0,TPCW
37,2158,6,118,69,17583,3255.7,23,0,TPCW
37,2158,6,118,37,48067,9767,69,0,TPCW
37,2158,6,109,14,46924,28582.8,60,0,TPCW
37,2158,6,109,64,19470,67169.6,141,0,TPCW
37,2158,6,24,13,40564,10193.9,44,0,TPCW
37,2158,6,24,85,23246,41007.4,177,0,TPCW
37,2158,6,37,24,20294,8283,29,0,TPCW
37,2158,6,13,60,51638,113266.9,194,0,TPCW
37,2158,6,84,10,55043,67668.8,159,0,TPCW
37,2158,6,121,42,36681,7641.1,24,0,TPCW
37,2158,6,35,5,53850,56187.6,188,0,TPCW
37,2158,6,148,93,42793,25900.2,52,0,TPCW
37,2158,6,98,60,51638,4773.2,39,0,TPCW
37,2158,6,91,60,51638,13270.2,129,0,TPCW
37,2158,6,126,26,6582,58191,143,0,TPCW
37,2158,6,149,26,6582,35874.8,155,0,TPCW
37,2158,6,112,31,27548,41854,85,0,TPCW
37,2158,6,12,4,9266,11559.1,23,0,TPCW
37,2158,6,12,29,36215,25128.5,50,0,TPCW
37,2158,6,55,69,17583,51706.6,95,0,TPCW
37,2158,6,127,14,46924,35707,62,0,TPCW
37,2158,6,127,31,27548,30523.8,53,0,TPCW
37,2158,6,8,7,20948,19859.7,147,0,TPCW
37,2158,6,86,100,40240,10814,34,0,TPCW
37,2158,6,81,100,40240,47360.3,170,0,TPCW
37,2158,7,123,30,49911,29785.2,120,0,TPCW
37,2158,7,87,58,53359,57338.6,194,0,TPCW
37,2158,7,58,21,15826,15477.8,36,0,TPCW
37,2158,7,94,55,47902,53067.4,184,0,TPCW
37,2158,7,154,71,15009,26384.9,54,0,TPCW
37,2158,7,131,74,35090,27403.5,97,0,TPCW
37,2158,7,102,9,49824,37425.9,111,0,TPCW
37,2158,7,102,64,38896,13486.8,40,0,TPCW
37,2158,7,102,33,22833,66759.7,198,0,TPCW
37,2158,7,155,31,7760,89195.2,163,0,TPCW
37,2158,7,17,60,17318,43632.1,86,0,TPCW
37,2158,7,17,24,15117,95381.8,188,0,TPCW
37,2158,7,48,67,13307,18699.1,66,0,TPCW
37,2158,7,48,76,3721,21249,75,0,TPCW
37,2158,7,119,5,46358,67862.5,166,0,TPCW
37,2158,7,19,69,29352,32293.8,70,0,TPCW
37,2158,7,96,101,7454,57807.4,192,0,TPCW
37,2158,7,96,21,15826,18968,63,0,TPCW
37,2158,7,96,64,38896,32817.7,109,0,TPCW
37,2158,7,21,67,13307,12312.7,22,0,TPCW
37,2158,7,16,24,15117,68310,138,0,TPCW
37,2158,7,52,59,23049,41479.2,80,0,TPCW
37,2158,7,75,79,28488,44027.6,135,0,TPCW
37,2158,7,20,59,23049,19085.8,35,0,TPCW
37,2158,7,2,85,47469,36318.6,180,0,TPCW
37,2158,7,132,9,49824,61895.5,122,0,TPCW
37,2158,7,67,64,38896,2046.6,17,0,TPCW
37,2158,7,84,80,47906,4681.5,11,0,TPCW
37,2158,7,3,4,47442,14166.6,105,0,TPCW
37,2158,7,3,21,15826,4722.2,35,0,TPCW
37,2158,7,3,76,3721,2563.5,19,0,TPCW
37,2158,7,117,11,22133,26200.1,169,0,TPCW
37,2158,7,91,55,47902,2777.5,27,0,TPCW
37,2158,7,91,79,28488,12961.6,126,0,TPCW
37,2158,7,76,18,53858,7796.8,16,0,TPCW
37,2158,7,126,2,45000,25636.6,63,0,TPCW
37,2158,7,40,10,11143,8387.2,20,0,TPCW
37,2158,7,112,7,19226,39392,80,0,TPCW
37,2158,7,112,58,53359,4924,10,0,TPCW
37,2158,7,10,31,7760,8499.6,15,0,TPCW
37,2158,7,55,100,45989,71845,132,0,TPCW
37,2158,7,127,11,22133,38010.7,66,0,TPCW
37,2158,7,95,42,33621,4903,17,0,TPCW
37,2158,8,123,13,46435,24324.6,98,0,TPCW
37,2158,8,4,33,17570,53927.7,190,0,TPCW
37,2158,8,115,79,42315,54342.7,93,0,TPCW
37,2158,8,87,30,19823,34876.1,118,0,TPCW
37,2158,8,135,71,7318,42516,120,0,TPCW
37,2158,8,144,7,26553,22774.4,83,0,TPCW
37,2158,8,58,15,3351,18487.4,43,0,TPCW
37,2158,8,58,37,6787,60191.6,140,0,TPCW
37,2158,8,51,5,3474,1906.1,12,0,TPCW
37,2158,8,94,13,46435,19323.5,67,0,TPCW
37,2158,8,90,74,3672,12774.7,28,0,TPCW
37,2158,8,90,37,6787,42886.6,94,0,TPCW
37,2158,8,69,30,19823,19509.8,84,0,TPCW
37,2158,8,69,43,49301,15096.9,65,0,TPCW
37,2158,8,41,60,45862,7232.3,31,0,TPCW
37,2158,8,17,24,36858,22323.4,44,0,TPCW
37,2158,8,48,10,32927,47031.1,166,0,TPCW
37,2158,8,19,2,21491,43827.3,95,0,TPCW
37,2158,8,118,24,36858,17835.3,126,0,TPCW
37,2158,8,72,101,12403,86581,170,0,TPCW
37,2158,8,132,43,49301,65446.9,129,0,TPCW
37,2158,8,74,24,36858,5274.4,12,0,TPCW
37,2158,8,121,55,7122,51259.2,161,0,TPCW
37,2158,8,35,80,8138,49014.7,164,0,TPCW
37,2158,8,85,15,3351,62657.8,197,0,TPCW
37,2158,8,98,60,45862,3549.3,29,0,TPCW
37,2158,8,98,58,17324,1468.7,12,0,TPCW
37,2158,8,76,24,36858,14131.7,29,0,TPCW
37,2158,8,76,85,43557,25826.9,53,0,TPCW
37,2158,8,40,43,49301,14258.2,34,0,TPCW
37,2158,8,112,11,22986,51702,105,0,TPCW
37,2158,8,112,13,46435,69920.8,142,0,TPCW
37,2158,8,112,80,8138,57610.8,117,0,TPCW
37,2158,9,61,93,1316,27715,168,0,TPCW
37,2158,9,29,42,45239,61086.2,140,0,TPCW
37,2158,9,29,101,30601,46251,106,0,TPCW
37,2158,9,115,29,31326,57264.3,98,0,TPCW
37,2158,9,87,7,2760,31033.8,105,0,TPCW
37,2158,9,135,93,1316,68734.2,194,0,TPCW
37,2158,9,144,93,1316,54054.8,197,0,TPCW
37,2158,9,144,71,43370,9329.3,34,0,TPCW
37,2158,9,73,33,19272,8712.2,70,0,TPCW
37,2158,9,69,15,4984,11845.3,51,0,TPCW
37,2158,9,41,62,21297,33828.5,145,0,TPCW
37,2158,9,7,80,42463,24734,83,0,TPCW
37,2158,9,119,9,16154,53962.9,132,0,TPCW
37,2158,9,119,2,46466,17578.8,43,0,TPCW
37,2158,9,111,21,47316,55157.8,162,0,TPCW
37,2158,9,28,85,20260,113100,200,0,TPCW
37,2158,9,32,5,1487,90023.8,154,0,TPCW
37,2158,9,80,85,20260,29705.1,148,0,TPCW
37,2158,9,99,80,42463,33747.8,96,0,TPCW
37,2158,9,99,43,13168,67144.1,191,0,TPCW
37,2158,9,106,59,24921,23072.7,44,0,TPCW
37,2158,9,106,13,12034,98583.4,188,0,TPCW
37,2158,9,106,24,34081,41426,79,0,TPCW
37,2158,9,109,100,6652,82413.7,173,0,TPCW
37,2158,9,75,78,3857,35222,108,0,TPCW
37,2158,9,75,2,46466,22503,69,0,TPCW
37,2158,9,125,24,34081,11582.4,48,0,TPCW
37,2158,9,142,14,54419,64162.5,174,0,TPCW
37,2158,9,13,26,26456,78819.8,135,0,TPCW
37,2158,9,93,29,31326,3597.8,18,0,TPCW
37,2158,9,84,11,50585,5958.3,14,0,TPCW
37,2158,9,74,43,13168,17141.7,39,0,TPCW
37,2158,9,63,5,1487,30972.1,53,0,TPCW
37,2158,9,121,7,2760,17192.5,54,0,TPCW
37,2158,9,3,37,52218,19563.4,145,0,TPCW
37,2158,9,35,59,24921,4781.9,16,0,TPCW
37,2158,9,44,100,6652,18128.8,125,0,TPCW
37,2158,9,44,33,19272,14067.9,97,0,TPCW
37,2158,9,117,78,3857,3410.7,22,0,TPCW
37,2158,9,91,71,43370,14401.8,140,0,TPCW
37,2158,9,76,7,2760,89663.2,184,0,TPCW
37,2158,9,146,80,42463,32259.6,145,0,TPCW
37,2158,9,50,29,31326,14541.1,88,0,TPCW
37,2158,9,126,67,33668,17091.1,42,0,TPCW
37,2158,9,134,9,16154,85824.5,178,0,TPCW
37,2158,9,40,60,37582,13419.5,32,0,TPCW
37,2158,9,12,5,1487,99006.3,197,0,TPCW
37,2158,9,127,5,1487,103089.7,179,0,TPCW
37,2158,9,127,11,50585,101361.9,176,0,TPCW
37,2158,9,101,101,30601,31053.6,83,0,TPCW
37,2158,9,86,59,24921,43256.2,136,0,TPCW
37,2158,10,61,21,49847,26395.2,160,0,TPCW
37,2158,10,139,42,49298,69330.1,136,0,TPCW
37,2158,10,123,18,19915,34749.4,140,0,TPCW
37,2158,10,4,85,36281,4257.4,15,0,TPCW
37,2158,10,29,62,8914,46687.3,107,0,TPCW
37,2158,10,135,100,24240,50310.6,142,0,TPCW
37,2158,10,38,64,11237,69196.2,161,0,TPCW
37,2158,10,94,93,20679,43261.5,150,0,TPCW
37,2158,10,90,64,11237,32393,71,0,TPCW
37,2158,10,69,7,40811,39484.2,170,0,TPCW
37,2158,10,154,93,20679,54235.7,111,0,TPCW
37,2158,10,155,71,7170,14227.5,26,0,TPCW
37,2158,10,111,4,33216,63669.8,187,0,TPCW
37,2158,10,32,5,10491,80086.1,137,0,TPCW
37,2158,10,80,43,16074,35726.4,178,0,TPCW
37,2158,10,21,2,33051,24625.5,44,0,TPCW
37,2158,10,99,76,4716,45348.7,129,0,TPCW
37,2158,10,37,101,51360,28276.4,99,0,TPCW
37,2158,10,152,24,35019,30421,153,0,TPCW
37,2158,10,13,4,33216,5838.5,10,0,TPCW
37,2158,10,13,42,49298,84074.4,144,0,TPCW
37,2158,10,84,18,19915,16598,39,0,TPCW
37,2158,10,121,43,16074,29927.7,94,0,TPCW
37,2158,10,3,101,51360,19563.4,145,0,TPCW
37,2158,10,3,80,6378,20642.8,153,0,TPCW
37,2158,10,113,24,35019,34681.7,115,0,TPCW
37,2158,10,113,64,11237,10555.3,35,0,TPCW
37,2158,10,85,21,49847,23536.4,74,0,TPCW
37,2158,10,141,18,19915,14325.9,30,0,TPCW
37,2158,10,141,16,55529,45365.3,95,0,TPCW
37,2158,10,76,62,8914,95023.5,195,0,TPCW
37,2158,10,50,85,36281,11401.6,69,0,TPCW
37,2158,10,10,85,36281,82162.8,145,0,TPCW
37,2158,10,127,29,34248,51832.8,90,0,TPCW
37,2158,10,82,67,42426,56145.5,194,0,TPCW
37,2158,11,104,67,20054,27435.1,79,0,TPCW
37,2158,11,144,58,22318,23323.2,85,0,TPCW
37,2158,11,38,37,47381,41689.6,97,0,TPCW
37,2158,11,59,9,55423,59924.8,130,0,TPCW
37,2158,11,69,26,5956,9290.4,40,0,TPCW
37,2158,11,47,60,24048,62254.5,110,0,TPCW
37,2158,11,48,16,21822,38248.2,135,0,TPCW
37,2158,11,34,4,34903,62124.9,157,0,TPCW
37,2158,11,19,37,47381,15224.2,33,0,TPCW
37,2158,11,32,78,48660,74240.4,127,0,TPCW
37,2158,11,138,64,1938,22898.7,101,0,TPCW
37,2158,11,96,21,40442,5118.4,17,0,TPCW
37,2158,11,33,10,7323,13632.2,79,0,TPCW
37,2158,11,15,79,18988,33415.2,170,0,TPCW
37,2158,11,52,33,35514,5703.4,11,0,TPCW
37,2158,11,106,16,21822,89669,171,0,TPCW
37,2158,11,105,69,25661,5974.2,12,0,TPCW
37,2158,11,105,71,51116,11948.4,24,0,TPCW
37,2158,11,75,4,34903,45005.9,138,0,TPCW
37,2158,11,125,100,18654,14478,60,0,TPCW
37,2158,11,24,62,41183,17839.4,77,0,TPCW
37,2158,11,37,43,39645,15709.1,55,0,TPCW
37,2158,11,13,29,2440,65391.2,112,0,TPCW
37,2158,11,65,26,5956,3968,20,0,TPCW
37,2158,11,121,37,47381,51895.9,163,0,TPCW
37,2158,11,3,2,25508,4182.5,31,0,TPCW
37,2158,11,35,74,43430,41542.9,139,0,TPCW
37,2158,11,141,42,24630,74017.1,155,0,TPCW
37,2158,11,50,69,25661,9583.9,58,0,TPCW
37,2158,11,134,24,11326,71841.8,149,0,TPCW
37,2158,11,143,26,5956,17270,133,0,TPCW
37,2158,11,40,14,38631,16774.4,40,0,TPCW
37,2158,11,10,2,25508,40798.1,72,0,TPCW
37,2158,11,127,5,22445,17853.5,31,0,TPCW
37,2158,11,8,59,1474,1756.3,13,0,TPCW
37,2158,11,8,29,2440,18238.5,135,0,TPCW
37,2158,11,95,85,340,48452.9,168,0,TPCW
37,2158,12,56,30,34028,47923.8,191,0,TPCW
37,2158,12,29,55,45128,52795.9,121,0,TPCW
37,2158,12,154,2,14863,82086.5,168,0,TPCW
37,2158,12,131,101,33076,18928.2,67,0,TPCW
37,2158,12,96,74,18215,3914,13,0,TPCW
37,2158,12,33,100,48948,2415.8,14,0,TPCW
37,2158,12,16,26,7535,50490,102,0,TPCW
37,2158,12,52,4,13594,16073.2,31,0,TPCW
37,2158,12,118,29,22928,4388.1,31,0,TPCW
37,2158,12,118,30,34028,14155,100,0,TPCW
37,2158,12,118,2,14863,16278.2,115,0,TPCW
37,2158,12,150,101,33076,105033.8,185,0,TPCW
37,2158,12,77,62,20443,57228.9,99,0,TPCW
37,2158,12,75,101,33076,64247.6,197,0,TPCW
37,2158,12,20,80,55376,92702.7,170,0,TPCW
37,2158,12,152,29,22928,19286.5,97,0,TPCW
37,2158,12,74,24,32589,36920.5,84,0,TPCW
37,2158,12,3,93,13950,11333.3,84,0,TPCW
37,2158,12,35,60,23943,5379.7,18,0,TPCW
37,2158,12,70,31,34940,35287.2,130,0,TPCW
37,2158,12,113,4,13594,57300.2,190,0,TPCW
37,2158,12,148,78,23996,32873.3,66,0,TPCW
37,2158,12,148,93,13950,65746.6,132,0,TPCW
37,2158,12,117,55,45128,23719.6,153,0,TPCW
37,2158,12,117,76,29123,10077,65,0,TPCW
37,2158,12,117,64,22071,30230.8,195,0,TPCW
37,2158,12,141,11,49325,88343.1,185,0,TPCW
37,2158,12,126,78,23996,41506.9,102,0,TPCW
37,2158,12,126,15,838,74061.3,182,0,TPCW
37,2158,12,12,29,22928,70862.4,141,0,TPCW
37,2158,12,108,33,37229,47641.5,90,0,TPCW
37,2158,12,95,100,48948,2884.1,10,0,TPCW
37,2158,13,139,29,55222,97368,191,0,TPCW
37,2158,13,139,31,10633,99407.1,195,0,TPCW
37,2158,13,123,2,50987,12162.3,49,0,TPCW
37,2158,13,56,24,52804,41651.1,166,0,TPCW
37,2158,13,4,9,47505,34343.4,121,0,TPCW
37,2158,13,104,4,14763,36464.4,105,0,TPCW
37,2158,13,115,18,23420,114528.7,196,0,TPCW
37,2158,13,87,85,55431,44038.4,149,0,TPCW
37,2158,13,42,42,6368,49257.1,88,0,TPCW
37,2158,13,135,4,14763,57042.3,161,0,TPCW
37,2158,13,144,5,50600,36493.9,133,0,TPCW
37,2158,13,58,93,12186,64491,150,0,TPCW
37,2158,13,154,79,46559,51304.1,105,0,TPCW
37,2158,13,23,93,12186,19374.4,67,0,TPCW
37,2158,13,34,80,53657,56585.1,143,0,TPCW
37,2158,13,28,85,55431,58246.5,103,0,TPCW
37,2158,13,28,71,11775,80301,142,0,TPCW
37,2158,13,15,2,50987,31253,159,0,TPCW
37,2158,13,75,29,55222,39787.9,122,0,TPCW
37,2158,13,75,79,46559,36852.7,113,0,TPCW
37,2158,13,20,5,50600,37626.4,69,0,TPCW
37,2158,13,2,60,33139,9079.6,45,0,TPCW
37,2158,13,142,58,44894,56050,152,0,TPCW
37,2158,13,142,15,29840,21387.5,58,0,TPCW
37,2158,13,72,62,42567,95239.1,187,0,TPCW
37,2158,13,132,59,36895,15220.2,30,0,TPCW
37,2158,13,84,31,10633,38303.1,90,0,TPCW
37,2158,13,74,14,45480,42373.8,118,1,TPCW
37,2158,13,35,67,29170,50509,169,0,TPCW
37,2158,13,141,13,50548,29606.9,62,0,TPCW
37,2158,13,141,85,55431,11460.7,24,0,TPCW
37,2158,13,76,9,47505,42395.1,87,0,TPCW
